Date and Time,Capel st/Mary street,Grafton st/Monsoon,Henry Street/Coles Lane/Dunnes,Liffey st/Halfpenny Bridge,Mary st/Jervis st,O'Connell St/Pennys,O'Connell st/Princes st North,Westmoreland Street East/Fleet street,Westmoreland Street West/Carrolls
29-07-2016 21:00:00,294,2120,1273,588,150,4199,,662,534
29-07-2016 22:00:00,195,1677,678,681,109,4504,,500,327
29-07-2016 23:00:00,164,1527,468,812,111,4414,,503,746
30-07-2016 00:00:00,119,1235,292,590,46,2526,,356,389
30-07-2016 01:00:00,105,930,174,418,38,1886,,252,337
30-07-2016 02:00:00,47,886,130,389,38,1701,,160,202
30-07-2016 03:00:00,51,890,155,252,29,1373,,175,81
30-07-2016 04:00:00,39,581,97,41,14,803,,39,37
30-07-2016 05:00:00,48,249,101,35,24,713,,31,22
30-07-2016 06:00:00,74,279,249,62,64,1033,,67,75
30-07-2016 07:00:00,62,450,388,142,69,1436,,111,241
30-07-2016 08:00:00,83,762,842,250,118,1571,,185,269
30-07-2016 09:00:00,168,1361,1575,486,250,2618,,331,300
30-07-2016 10:00:00,280,2245,2920,908,427,3191,,534,497
30-07-2016 11:00:00,444,3314,4343,1228,617,3625,,641,266
30-07-2016 12:00:00,569,4230,5457,1733,853,3869,,874,524
30-07-2016 13:00:00,599,4338,6565,2071,978,4521,,960,697
30-07-2016 14:00:00,677,3868,6961,2337,295,3648,,966,666
30-07-2016 15:00:00,617,4565,6928,1561,10,4408,,1046,560
30-07-2016 16:00:00,576,5544,5911,1324,799,4442,,933,387
30-07-2016 17:00:00,377,4993,5460,1123,598,4406,,898,606
30-07-2016 18:00:00,445,4053,4424,1185,460,4648,,872,355
30-07-2016 19:00:00,476,2790,2947,1173,279,4296,,686,331
30-07-2016 20:00:00,415,2507,1787,1027,171,4601,,803,447
30-07-2016 21:00:00,285,2074,1311,858,1,4281,,725,621
30-07-2016 22:00:00,212,1572,765,677,0,3737,,504,315
30-07-2016 23:00:00,217,1329,471,760,0,3609,,476,478
31-07-2016 00:00:00,152,1296,238,751,0,3138,,345,404
31-07-2016 01:00:00,149,915,195,535,0,2736,,299,185
31-07-2016 02:00:00,57,770,169,512,40,1867,,240,240
31-07-2016 03:00:00,72,1088,176,469,31,1826,,284,603
31-07-2016 04:00:00,32,714,111,64,24,1015,,98,85
31-07-2016 05:00:00,28,286,76,18,20,484,,60,47
31-07-2016 06:00:00,30,214,133,31,34,1275,,57,38
31-07-2016 07:00:00,56,344,164,82,42,766,,69,50
31-07-2016 08:00:00,46,431,327,61,67,1497,,103,76
31-07-2016 09:00:00,81,876,906,187,120,2538,,202,226
31-07-2016 10:00:00,195,1794,2104,531,345,3313,,357,232
31-07-2016 11:00:00,268,2820,3366,816,505,3285,,624,289
31-07-2016 12:00:00,403,3450,4389,1095,563,3257,,687,1072
31-07-2016 13:00:00,440,4062,4632,1439,758,3254,,676,714
31-07-2016 14:00:00,478,4293,5264,1621,776,3798,,604,430
31-07-2016 15:00:00,450,4751,5247,1836,693,3849,,705,372
31-07-2016 16:00:00,452,4781,5398,1760,639,4249,,755,474
31-07-2016 17:00:00,539,4644,4802,1625,607,3983,,705,440
31-07-2016 18:00:00,515,3116,3953,1459,500,3934,,629,326
31-07-2016 19:00:00,432,2602,2547,987,274,3785,,544,453
31-07-2016 20:00:00,293,1936,1251,738,156,3336,,422,271
31-07-2016 21:00:00,235,1553,939,721,143,3146,,358,161
31-07-2016 22:00:00,230,1497,598,671,132,3207,,347,271
31-07-2016 23:00:00,145,1202,263,498,69,2817,,302,357
01-08-2016 00:00:00,100,754,182,338,43,1408,,223,157
01-08-2016 01:00:00,67,723,105,268,27,1106,,221,205
01-08-2016 02:00:00,59,540,85,265,17,1513,,161,84
01-08-2016 03:00:00,45,790,113,645,16,1208,,150,49
01-08-2016 04:00:00,59,984,108,75,28,994,,94,96
01-08-2016 05:00:00,22,229,100,20,18,443,,37,23
01-08-2016 06:00:00,35,244,148,27,48,698,,59,46
01-08-2016 07:00:00,56,377,217,151,61,949,,92,190
01-08-2016 08:00:00,97,617,395,130,91,1719,,152,264
01-08-2016 09:00:00,86,967,1020,257,151,1683,,191,187
01-08-2016 10:00:00,227,1850,1516,463,285,2512,,267,257
01-08-2016 11:00:00,332,2486,2789,827,361,3194,,491,220
01-08-2016 12:00:00,414,3343,3946,1152,559,3949,,546,570
01-08-2016 13:00:00,518,3983,4417,1474,731,3983,,608,592
01-08-2016 14:00:00,553,4441,5275,1686,716,3868,,716,651
01-08-2016 15:00:00,489,4497,5343,1666,697,3942,,645,483
01-08-2016 16:00:00,523,4159,5072,1711,610,4533,,688,579
01-08-2016 17:00:00,434,3706,4407,1451,660,4377,,589,285
01-08-2016 18:00:00,453,2662,3788,1261,549,4505,,516,413
01-08-2016 19:00:00,348,1531,2131,811,284,4304,,376,372
01-08-2016 20:00:00,221,953,957,404,130,3217,,258,361
01-08-2016 21:00:00,167,807,594,244,102,2669,,236,297
01-08-2016 22:00:00,150,627,308,161,77,2077,,145,311
01-08-2016 23:00:00,90,485,181,171,43,1923,,102,334
02-08-2016 00:00:00,41,307,71,36,25,487,,55,230
02-08-2016 01:00:00,21,249,35,11,16,415,,12,98
02-08-2016 02:00:00,10,725,24,21,8,309,,18,4
02-08-2016 03:00:00,17,355,37,28,13,280,,20,39
02-08-2016 04:00:00,11,83,43,12,13,120,,7,15
02-08-2016 05:00:00,21,124,108,15,17,103,,16,4
02-08-2016 06:00:00,45,540,325,64,49,1234,,92,65
02-08-2016 07:00:00,90,1209,1071,197,94,3100,,262,479
02-08-2016 08:00:00,254,2413,1867,495,269,4969,,623,1644
02-08-2016 09:00:00,267,1709,1863,565,319,4147,,480,1160
02-08-2016 10:00:00,338,2307,1980,799,404,4120,,504,770
02-08-2016 11:00:00,341,2855,3746,978,551,4243,,574,597
02-08-2016 12:00:00,542,3870,4522,1243,659,4447,,715,511
02-08-2016 13:00:00,705,5047,5759,1752,980,4864,,971,815
02-08-2016 14:00:00,590,4537,5678,1760,926,4934,,368,671
02-08-2016 15:00:00,589,4761,6147,1917,873,4590,,0,640
02-08-2016 16:00:00,650,4766,5876,746,771,4731,,435,923
02-08-2016 17:00:00,562,5060,6174,1229,770,4681,,1349,836
02-08-2016 18:00:00,554,4214,5294,1752,877,4597,,981,695
02-08-2016 19:00:00,408,2810,2795,1094,490,4000,,738,445
02-08-2016 20:00:00,352,1961,1722,905,179,3657,,504,536
02-08-2016 21:00:00,216,1511,891,521,112,2633,,349,769
02-08-2016 22:00:00,155,924,440,288,56,1857,,255,426
02-08-2016 23:00:00,133,671,246,185,55,1725,,166,385
03-08-2016 00:00:00,70,438,116,100,17,767,,123,461
03-08-2016 01:00:00,35,273,74,27,23,398,,33,62
03-08-2016 02:00:00,13,246,39,8,19,328,,21,60
03-08-2016 03:00:00,13,274,58,3,4,200,,25,16
03-08-2016 04:00:00,15,133,63,24,19,226,,28,46
03-08-2016 05:00:00,14,136,135,20,16,484,,24,162
03-08-2016 06:00:00,52,554,373,87,72,1744,,88,185
03-08-2016 07:00:00,101,1276,1047,202,128,2988,,241,630
03-08-2016 08:00:00,250,2281,2000,553,237,4228,,677,1537
03-08-2016 09:00:00,269,1505,1904,608,261,3710,,546,1699
03-08-2016 10:00:00,315,2180,3096,863,316,3271,,474,620
03-08-2016 11:00:00,411,2873,3901,1031,386,3329,,623,723
03-08-2016 12:00:00,576,4229,5109,1468,551,3811,,846,605
03-08-2016 13:00:00,680,5315,6571,1868,795,4183,,953,780
03-08-2016 14:00:00,563,4310,5724,1781,682,3754,,1017,697
03-08-2016 15:00:00,468,4413,5768,1760,578,3591,,852,907
03-08-2016 16:00:00,569,4547,5755,1950,597,3506,,1128,980
03-08-2016 17:00:00,517,4905,6176,1863,628,4086,,1419,926
03-08-2016 18:00:00,513,4308,4677,1617,519,3852,,1124,944
03-08-2016 19:00:00,449,2624,3037,1126,291,3677,,630,669
03-08-2016 20:00:00,298,1585,1550,854,148,3916,,403,507
03-08-2016 21:00:00,266,1320,1083,534,120,2939,,369,504
03-08-2016 22:00:00,179,1025,511,333,77,2887,,266,606
03-08-2016 23:00:00,149,871,328,296,71,2394,,174,711
04-08-2016 00:00:00,66,531,175,176,25,1017,,104,319
04-08-2016 01:00:00,43,291,128,20,19,692,,39,175
04-08-2016 02:00:00,25,250,77,28,14,401,,48,7
04-08-2016 03:00:00,9,223,54,23,13,302,,29,168
04-08-2016 04:00:00,13,213,135,11,13,254,,27,97
04-08-2016 05:00:00,22,160,142,19,19,348,,23,135
04-08-2016 06:00:00,48,479,379,93,52,1831,,88,164
04-08-2016 07:00:00,99,1321,801,179,110,3255,,266,978
04-08-2016 08:00:00,229,2877,2118,500,227,4639,,670,1959
04-08-2016 09:00:00,246,2182,2282,566,270,3621,,511,693
04-08-2016 10:00:00,298,2513,3567,805,473,3036,,519,578
04-08-2016 11:00:00,335,3163,4253,1037,507,3588,,592,462
04-08-2016 12:00:00,531,4029,5828,1481,716,3902,,786,729
04-08-2016 13:00:00,212,5301,6714,1829,898,3734,,964,740
04-08-2016 14:00:00,0,4782,5821,1795,755,3800,,896,563
04-08-2016 15:00:00,3,4742,5929,1823,744,3868,,950,941
04-08-2016 16:00:00,1,4843,6527,2049,682,3818,,1338,750
04-08-2016 17:00:00,180,5561,6426,2082,639,4129,,1414,646
04-08-2016 18:00:00,451,4873,5156,1837,723,4098,,943,699
04-08-2016 19:00:00,466,3699,3767,1473,505,4223,,702,421
04-08-2016 20:00:00,409,2515,2658,1126,377,3992,,506,279
04-08-2016 21:00:00,289,1893,1431,861,186,3313,,425,180
04-08-2016 22:00:00,210,1373,719,478,124,3050,,313,390
04-08-2016 23:00:00,144,1109,383,408,72,2522,,232,251
05-08-2016 00:00:00,76,699,194,123,43,1139,,174,91
05-08-2016 01:00:00,54,428,97,58,22,882,,68,36
05-08-2016 02:00:00,45,391,67,83,10,484,,82,68
05-08-2016 03:00:00,25,357,58,27,20,295,,53,162
05-08-2016 04:00:00,20,361,67,18,20,429,,23,45
05-08-2016 05:00:00,10,184,107,26,16,1304,,31,3
05-08-2016 06:00:00,47,560,399,62,72,1463,,85,142
05-08-2016 07:00:00,91,1191,424,181,117,3181,,238,320
05-08-2016 08:00:00,241,2098,1395,543,236,4457,,620,1474
05-08-2016 09:00:00,271,1641,2088,605,306,3860,,434,839
05-08-2016 10:00:00,284,2377,3401,763,329,3675,,405,828
05-08-2016 11:00:00,352,3316,4472,1093,611,3396,,650,1142
05-08-2016 12:00:00,508,4308,5069,1591,518,3609,,877,872
05-08-2016 13:00:00,646,5393,5897,1873,715,3725,,1016,886
05-08-2016 14:00:00,526,5230,6183,1829,762,3129,,1111,609
05-08-2016 15:00:00,506,5375,6374,1965,756,3708,,1229,1145
05-08-2016 16:00:00,556,5385,7237,2162,695,3941,,1445,937
05-08-2016 17:00:00,560,5691,6177,2139,616,4488,,1590,771
05-08-2016 18:00:00,560,4560,5067,1760,528,3850,,1307,1448
05-08-2016 19:00:00,490,3090,3437,1538,401,4193,,900,439
05-08-2016 20:00:00,394,1886,2062,1134,213,3900,,730,564
05-08-2016 21:00:00,285,1819,1163,820,74,3664,,658,411
05-08-2016 22:00:00,259,1934,749,736,41,3730,,594,417
05-08-2016 23:00:00,196,1456,510,688,32,2791,,508,548
06-08-2016 00:00:00,139,1144,328,494,23,2419,,343,317
06-08-2016 01:00:00,94,864,276,403,15,2123,,229,216
06-08-2016 02:00:00,64,855,158,256,18,1360,,232,191
06-08-2016 03:00:00,60,1001,109,527,27,915,,110,313
06-08-2016 04:00:00,48,676,87,46,9,515,,54,126
06-08-2016 05:00:00,27,176,139,28,31,349,,32,31
06-08-2016 06:00:00,38,332,257,67,53,718,,74,116
06-08-2016 07:00:00,45,508,468,137,75,1202,,130,102
06-08-2016 08:00:00,83,850,988,192,111,1668,,214,375
06-08-2016 09:00:00,192,1433,1887,492,268,2294,,357,346
06-08-2016 10:00:00,339,2480,3067,882,378,2828,,506,277
06-08-2016 11:00:00,408,3567,4248,1283,680,3089,,750,424
06-08-2016 12:00:00,612,4131,5232,1580,846,3244,,800,564
06-08-2016 13:00:00,552,4824,5732,1964,887,3244,,1028,639
06-08-2016 14:00:00,528,4967,6886,2004,875,3290,,1141,1061
06-08-2016 15:00:00,534,5367,6500,2311,867,3149,,1253,635
06-08-2016 16:00:00,573,5300,5485,2258,683,3130,,1195,636
06-08-2016 17:00:00,578,4794,5341,2155,607,3501,,1083,921
06-08-2016 18:00:00,577,4005,4309,1687,687,3642,,837,628
06-08-2016 19:00:00,451,3072,3194,1367,411,3293,,796,609
06-08-2016 20:00:00,477,2568,1879,937,197,3385,,803,619
06-08-2016 21:00:00,342,2070,1084,632,123,3171,,696,758
06-08-2016 22:00:00,292,1658,687,836,96,2765,,603,348
06-08-2016 23:00:00,238,1594,444,819,75,2428,,523,737
07-08-2016 00:00:00,129,1189,235,520,37,1724,,389,612
07-08-2016 01:00:00,112,984,134,506,28,1634,,301,464
07-08-2016 02:00:00,57,995,118,283,32,1281,,361,502
07-08-2016 03:00:00,71,1079,147,275,33,1469,,292,409
07-08-2016 04:00:00,46,995,120,92,19,1015,,148,116
07-08-2016 05:00:00,31,271,52,18,9,504,,104,78
07-08-2016 06:00:00,25,220,139,44,33,599,,60,202
07-08-2016 07:00:00,47,308,187,78,43,518,,177,162
07-08-2016 08:00:00,53,476,172,98,34,910,,156,710
07-08-2016 09:00:00,96,854,420,170,79,1643,,329,692
07-08-2016 10:00:00,224,1465,853,416,200,1722,,363,384
07-08-2016 11:00:00,302,2233,2921,736,327,2424,,581,618
07-08-2016 12:00:00,428,3513,3887,1201,568,2378,,655,700
07-08-2016 13:00:00,503,4022,4793,1427,663,3029,,898,518
07-08-2016 14:00:00,559,4385,4874,1779,763,3164,,819,670
07-08-2016 15:00:00,520,4898,5227,552,611,3311,,800,741
07-08-2016 16:00:00,484,4811,4627,1353,686,3439,,857,448
07-08-2016 17:00:00,478,4025,4697,1542,530,3414,,829,1336
07-08-2016 18:00:00,407,2806,3327,1268,362,3311,,637,821
