Date and Time,Capel st/Mary street,Grafton st/Monsoon,Henry Street/Coles Lane/Dunnes,Liffey st/Halfpenny Bridge,Mary st/Jervis st,O'Connell St/Pennys,O'Connell st/Princes st North,Westmoreland Street East/Fleet street,Westmoreland Street West/Carrolls
06/07/2018 16:00,429,4645,5867,1918,829,3723,1964,1397,1285
06/07/2018 17:00,546,4508,6424,1986,1013,4094,2279,1544,1528
06/07/2018 18:00,675,4789,4273,1818,700,3190,2153,1350,1142
06/07/2018 19:00,453,2665,2527,1169,351,2340,1770,1025,640
06/07/2018 20:00,395,1486,1476,926,172,1661,1175,844,909
06/07/2018 21:00,360,1865,1363,1018,196,1737,1561,929,1295
06/07/2018 22:00,325,1574,722,735,123,1450,1184,854,1376
06/07/2018 23:00,204,1406,447,708,94,1070,910,733,1055
07/07/2018 00:00,147,1103,291,559,75,717,498,389,793
07/07/2018 01:00,97,1072,171,419,38,483,300,204,689
07/07/2018 02:00,59,865,122,315,23,457,335,195,530
07/07/2018 03:00,59,724,108,293,19,309,248,274,630
07/07/2018 04:00,41,422,77,49,31,203,62,71,171
07/07/2018 05:00,37,204,101,18,16,130,61,87,128
07/07/2018 06:00,153,266,251,53,49,329,207,193,297
07/07/2018 07:00,59,423,425,98,81,416,556,174,343
07/07/2018 08:00,84,645,993,230,138,801,695,364,580
07/07/2018 09:00,224,1418,2219,473,328,1044,1036,427,674
07/07/2018 10:00,392,2324,3764,920,558,2063,1553,754,1199
07/07/2018 11:00,466,3067,4551,1295,612,2594,1629,890,1568
07/07/2018 12:00,498,3692,4926,1770,724,2712,1897,854,1002
07/07/2018 13:00,580,3857,5504,1909,902,3204,1917,1015,1039
07/07/2018 14:00,828,4193,5711,2045,741,3612,1944,1219,1196
07/07/2018 15:00,631,4459,5442,2000,628,3517,1753,1163,1025
07/07/2018 16:00,551,5109,5835,2062,758,3607,1989,1073,1226
07/07/2018 17:00,523,5185,5950,2059,940,3743,2422,1170,1640
07/07/2018 18:00,477,4381,4159,1614,887,3267,2063,959,1437
07/07/2018 19:00,457,3124,2480,1221,436,2212,1783,844,1282
07/07/2018 20:00,288,1930,1251,791,166,1473,1318,717,862
07/07/2018 21:00,267,1079,910,680,127,1225,1127,540,253
07/07/2018 22:00,223,1242,759,675,109,1296,1417,646,656
07/07/2018 23:00,274,1860,671,676,109,1913,2633,1089,876
08/07/2018 00:00,170,1279,273,710,53,828,936,695,795
08/07/2018 01:00,100,1072,235,639,39,549,431,318,661
08/07/2018 02:00,218,842,138,501,29,487,497,208,574
08/07/2018 03:00,137,872,123,503,30,416,254,178,768
08/07/2018 04:00,45,613,62,47,9,192,95,49,226
08/07/2018 05:00,41,217,41,23,13,136,50,46,118
08/07/2018 06:00,29,219,141,27,47,213,167,82,164
08/07/2018 07:00,39,169,157,67,28,236,198,120,209
08/07/2018 08:00,68,360,362,186,68,312,345,363,331
08/07/2018 09:00,124,779,860,182,32,773,730,340,456
08/07/2018 10:00,272,1608,2018,428,261,1386,1074,594,994
08/07/2018 11:00,397,2413,3094,824,420,2170,1468,573,1493
08/07/2018 12:00,445,3124,3997,1028,582,3011,1560,758,1622
08/07/2018 13:00,437,3489,4598,1442,649,2989,1613,817,1425
08/07/2018 14:00,443,3742,4833,1688,646,526,1512,992,1170
08/07/2018 15:00,439,4313,5331,1876,516,1575,1294,996,969
08/07/2018 16:00,388,3840,4838,1758,502,1707,1477,1010,770
08/07/2018 17:00,411,3379,4090,1514,503,1367,1558,975,950
08/07/2018 18:00,413,3386,3362,1324,627,107,1457,849,963
08/07/2018 19:00,373,2442,1763,893,361,1738,1349,809,826
08/07/2018 20:00,231,1066,1217,665,131,1458,1147,707,763
08/07/2018 21:00,177,158,826,557,114,1249,928,641,491
08/07/2018 22:00,146,146,476,369,71,865,780,460,0
08/07/2018 23:00,130,267,252,240,64,664,471,485,38
09/07/2018 00:00,40,426,121,113,28,357,258,268,258
09/07/2018 01:00,34,259,63,38,15,167,83,184,192
09/07/2018 02:00,196,178,36,40,10,115,73,93,110
09/07/2018 03:00,13,138,28,18,5,81,54,25,95
09/07/2018 04:00,21,184,92,32,14,91,57,31,71
09/07/2018 05:00,30,132,141,25,17,131,95,44,123
09/07/2018 06:00,58,398,362,99,54,392,458,176,338
09/07/2018 07:00,142,847,717,184,103,761,899,546,622
09/07/2018 08:00,307,1906,1698,459,235,1619,1564,1014,1029
09/07/2018 09:00,257,1417,1865,518,277,1562,1373,815,917
09/07/2018 10:00,261,1665,2756,708,271,1906,1365,749,726
09/07/2018 11:00,332,2264,3371,1004,448,1996,1465,995,814
09/07/2018 12:00,286,3102,4396,1315,586,2575,1795,928,877
09/07/2018 13:00,0,4099,5350,1544,829,3155,2024,1056,986
09/07/2018 14:00,120,3238,4746,1901,586,2949,1676,1135,958
09/07/2018 15:00,0,3593,4736,1850,527,3027,1598,1102,952
09/07/2018 16:00,2,4256,5179,1668,708,3469,1754,1490,1069
09/07/2018 17:00,283,5100,5383,1771,936,3866,2091,1499,1319
09/07/2018 18:00,549,4238,4168,1479,868,2844,1933,1228,1018
09/07/2018 19:00,644,2452,2232,1015,480,1941,1477,921,982
09/07/2018 20:00,377,1750,1286,683,202,1363,1194,831,866
09/07/2018 21:00,200,991,749,541,105,1124,834,547,780
09/07/2018 22:00,233,680,509,374,80,877,697,409,539
09/07/2018 23:00,103,506,236,291,74,550,561,253,245
10/07/2018 00:00,116,448,100,93,26,236,146,154,208
10/07/2018 01:00,28,324,69,42,7,145,81,39,106
10/07/2018 02:00,15,429,39,18,6,118,59,72,124
10/07/2018 03:00,5352,323,41,15,10,92,36,75,106
10/07/2018 04:00,5695,128,54,12,23,78,33,12,49
10/07/2018 05:00,5742,101,122,19,17,113,154,43,74
10/07/2018 06:00,5719,398,356,100,65,426,425,300,374
10/07/2018 07:00,5741,1004,849,243,167,840,934,989,832
10/07/2018 08:00,5370,2029,2142,806,404,1781,1573,1180,1409
10/07/2018 09:00,253,1415,2774,642,442,1771,1310,847,879
10/07/2018 10:00,320,1726,3407,809,528,2111,1315,681,1210
10/07/2018 11:00,387,2931,4161,940,685,2582,1360,789,1511
10/07/2018 12:00,602,3688,4936,1431,818,3263,1751,857,1665
10/07/2018 13:00,827,4434,5831,1554,1129,3414,2031,1102,1294
10/07/2018 14:00,480,3789,4896,1609,715,2833,1707,1078,924
10/07/2018 15:00,469,4041,4937,1745,687,3165,1737,1082,1283
10/07/2018 16:00,520,2575,5337,1737,865,3490,1983,1265,1319
10/07/2018 17:00,512,2072,5719,1909,949,3728,2449,1468,1181
10/07/2018 18:00,535,4546,4349,1677,908,3109,2266,1164,1148
10/07/2018 19:00,407,2619,2116,961,507,1927,1619,888,731
10/07/2018 20:00,247,1608,1176,650,165,1354,1008,587,722
10/07/2018 21:00,261,1706,900,666,121,1521,1352,653,1096
10/07/2018 22:00,171,962,545,508,85,1089,907,437,640
10/07/2018 23:00,113,717,312,273,49,688,579,351,480
11/07/2018 00:00,56,521,126,112,27,309,290,188,360
11/07/2018 01:00,24,412,107,54,22,178,104,94,191
11/07/2018 02:00,16,316,66,18,8,136,59,26,138
11/07/2018 03:00,17,248,29,10,9,71,42,40,109
11/07/2018 04:00,12,180,48,15,18,79,29,19,64
11/07/2018 05:00,21,114,103,17,25,143,120,75,96
11/07/2018 06:00,52,362,340,98,64,377,516,167,412
11/07/2018 07:00,131,897,782,209,147,774,909,380,806
11/07/2018 08:00,276,2010,1897,551,286,1650,1515,802,1198
11/07/2018 09:00,267,1575,2259,586,279,1551,1419,625,945
11/07/2018 10:00,313,1870,2772,715,274,1861,1356,609,637
11/07/2018 11:00,362,2405,3617,983,383,1974,1406,876,991
11/07/2018 12:00,553,3120,4501,1396,662,3039,1712,918,1051
11/07/2018 13:00,689,4217,5338,1739,878,3681,1893,1228,1563
11/07/2018 14:00,517,3613,4712,1482,697,3122,1752,1096,1563
11/07/2018 15:00,141,3644,4959,1724,688,3242,1818,1022,1268
11/07/2018 16:00,22,3599,5151,1751,706,3549,1918,1151,1380
11/07/2018 17:00,99,4252,5109,2012,746,3717,2131,1521,1228
11/07/2018 18:00,166,3426,3963,1428,625,1815,2060,1183,1093
11/07/2018 19:00,354,2005,2364,895,333,1966,1562,804,798
11/07/2018 20:00,299,1064,1160,611,163,1258,919,541,953
11/07/2018 21:00,223,363,772,511,154,1285,979,520,933
11/07/2018 22:00,287,790,539,396,160,1103,894,523,916
11/07/2018 23:00,163,829,289,246,78,681,574,339,681
12/07/2018 00:00,292,636,148,114,28,256,213,158,283
12/07/2018 01:00,46,468,64,56,11,165,85,51,170
12/07/2018 02:00,35,294,51,24,22,130,81,129,118
12/07/2018 03:00,33,348,32,21,5,65,58,43,89
12/07/2018 04:00,16,146,46,34,20,88,44,26,71
12/07/2018 05:00,22,97,119,26,23,120,115,29,85
12/07/2018 06:00,325,411,357,86,75,377,478,167,387
12/07/2018 07:00,125,797,740,172,118,760,935,485,735
12/07/2018 08:00,290,1786,1870,493,307,1581,1542,910,1098
12/07/2018 09:00,259,1844,2224,544,197,1731,1372,709,897
12/07/2018 10:00,293,2281,2990,686,213,1937,1409,721,1075
12/07/2018 11:00,356,2712,4011,996,438,2644,1466,710,1063
12/07/2018 12:00,515,3815,5237,1465,680,3174,1829,910,1185
12/07/2018 13:00,672,4686,6018,1814,937,3904,2093,1021,1525
12/07/2018 14:00,531,3987,5365,1720,777,3514,1937,1114,1483
12/07/2018 15:00,521,3926,6104,1891,794,3594,1944,1032,1473
12/07/2018 16:00,598,4370,5694,1961,754,3451,2232,1402,1259
12/07/2018 17:00,656,4572,5557,2109,912,3946,2383,1516,1174
12/07/2018 18:00,583,4022,5018,1950,843,3338,2096,1113,1259
12/07/2018 19:00,464,3246,3574,1426,564,2743,1860,861,1195
12/07/2018 20:00,332,2171,2542,1190,388,2128,1367,866,1064
12/07/2018 21:00,243,1606,1318,696,234,1486,1046,584,1035
12/07/2018 22:00,179,1044,670,570,143,1076,770,539,934
12/07/2018 23:00,150,974,307,390,107,753,573,345,857
13/07/2018 00:00,75,789,161,236,45,487,312,240,604
13/07/2018 01:00,55,465,105,139,31,215,141,104,266
13/07/2018 02:00,24,378,52,84,8,175,89,60,207
13/07/2018 03:00,20,361,30,56,12,146,55,71,166
13/07/2018 04:00,9,243,37,14,15,88,43,45,84
13/07/2018 05:00,24,139,105,25,22,129,114,69,83
13/07/2018 06:00,67,406,317,73,59,409,460,132,336
13/07/2018 07:00,99,743,705,226,79,761,916,387,914
13/07/2018 08:00,278,1488,1777,608,331,1599,1503,889,1196
13/07/2018 09:00,260,1475,2278,742,335,1783,1409,620,749
13/07/2018 10:00,290,2245,3281,893,416,2188,1549,619,811
13/07/2018 11:00,376,3061,4079,1098,537,2698,1688,1021,719
13/07/2018 12:00,624,3977,4985,1455,762,3366,2119,918,1197
13/07/2018 13:00,662,4286,5624,1722,917,3803,2342,1211,1222
13/07/2018 14:00,517,3344,5560,1651,715,3544,2037,1259,1377
13/07/2018 15:00,479,3142,5285,1698,589,3624,2043,1313,1261
13/07/2018 16:00,507,3479,5417,1814,595,3563,2312,1480,1253
13/07/2018 17:00,614,4088,5265,1888,682,3890,2350,1453,1134
13/07/2018 18:00,590,3185,4372,1607,587,3213,2079,1203,1073
13/07/2018 19:00,515,3263,2929,1241,386,2309,1779,941,1090
13/07/2018 20:00,413,2129,1799,884,263,1865,1402,761,1029
13/07/2018 21:00,351,1553,1193,691,198,1496,1244,616,1000
13/07/2018 22:00,292,1373,647,578,165,1278,1039,568,831
13/07/2018 23:00,220,2000,444,469,104,1212,928,655,1132
14/07/2018 00:00,208,1643,283,383,66,979,719,511,1368
14/07/2018 01:00,168,1241,158,246,57,571,360,226,919
14/07/2018 02:00,68,1021,136,271,31,413,265,140,601
14/07/2018 03:00,83,894,95,210,19,371,278,107,610
14/07/2018 04:00,39,401,76,52,23,217,86,62,220
14/07/2018 05:00,39,216,88,19,20,132,71,30,94
14/07/2018 06:00,109,321,226,71,52,265,269,81,274
14/07/2018 07:00,62,420,351,111,72,410,501,144,405
14/07/2018 08:00,92,671,876,214,124,853,676,227,617
14/07/2018 09:00,177,1319,2257,440,289,1412,864,326,682
14/07/2018 10:00,335,2292,3587,1014,534,2074,1377,612,1208
14/07/2018 11:00,488,3340,4674,1212,694,2970,1495,612,1658
14/07/2018 12:00,533,4000,5050,1728,888,3195,1926,761,1863
14/07/2018 13:00,570,4296,5391,2006,1048,3468,2059,926,1370
14/07/2018 14:00,502,4653,5648,2527,932,3703,2029,1233,1363
14/07/2018 15:00,684,4001,6051,2406,722,3944,2048,1228,1640
14/07/2018 16:00,498,3664,5489,2350,707,3280,2006,988,1368
14/07/2018 17:00,588,3530,4839,2372,637,3466,1970,1096,1360
14/07/2018 18:00,479,2737,3849,1990,549,2904,1844,909,972
14/07/2018 19:00,519,2506,2788,1804,409,2340,1794,749,1111
14/07/2018 20:00,347,1292,1633,1815,213,1722,1520,622,978
14/07/2018 21:00,334,1260,1082,2078,185,1721,1732,747,1003
14/07/2018 22:00,243,1330,781,1736,139,1379,1318,500,992
14/07/2018 23:00,235,1969,615,696,166,1273,1106,709,512
15/07/2018 00:00,211,1703,386,622,126,1167,908,550,947
15/07/2018 01:00,140,1383,181,413,72,751,560,435,1182
15/07/2018 02:00,118,1140,140,330,53,535,474,207,910
15/07/2018 03:00,133,1155,160,377,31,489,313,192,815
15/07/2018 04:00,49,663,84,93,28,243,120,74,239
15/07/2018 05:00,47,253,63,28,17,168,68,26,137
15/07/2018 06:00,25,193,151,27,43,157,134,61,120
15/07/2018 07:00,272,158,108,59,19,191,195,77,114
15/07/2018 08:00,425,286,218,155,40,312,392,125,216
15/07/2018 09:00,126,654,796,214,103,714,665,297,442
15/07/2018 10:00,153,1309,1397,472,147,1232,1077,453,564
15/07/2018 11:00,287,2187,2705,698,198,2099,1307,620,854
15/07/2018 12:00,360,3071,3758,1023,475,1861,1548,640,1064
15/07/2018 13:00,422,3395,4040,1210,533,0,1657,772,1125
15/07/2018 14:00,462,3554,4015,1428,656,0,1743,779,1045
15/07/2018 15:00,489,3038,3606,1411,558,0,1777,828,822
15/07/2018 16:00,375,2798,3211,1016,481,0,1424,606,693
15/07/2018 17:00,333,2055,2647,978,475,753,1111,505,702
15/07/2018 18:00,529,2494,2837,1073,549,2508,2645,903,1007
15/07/2018 19:00,341,2035,1688,780,299,1814,1888,943,1111
15/07/2018 20:00,206,1287,933,600,185,1337,1221,485,815
15/07/2018 21:00,197,943,610,479,139,1025,780,358,811
15/07/2018 22:00,165,994,430,351,120,1010,704,308,806
15/07/2018 23:00,100,911,222,208,61,750,565,274,626
16/07/2018 00:00,65,708,118,115,51,456,292,132,364
16/07/2018 01:00,36,476,101,62,31,233,130,77,172
16/07/2018 02:00,22,295,52,22,14,144,59,22,117
16/07/2018 03:00,19,300,51,10,11,95,53,51,118
16/07/2018 04:00,167,281,62,9,23,99,41,23,83
16/07/2018 05:00,21,148,175,13,26,148,106,30,117
16/07/2018 06:00,50,386,318,124,64,401,466,120,347
16/07/2018 07:00,98,970,810,224,139,687,940,334,736
16/07/2018 08:00,265,2093,1816,489,351,1625,1568,769,1103
16/07/2018 09:00,340,1540,2071,548,326,1588,1332,736,607
16/07/2018 10:00,406,1720,2898,871,397,1832,1381,725,646
16/07/2018 11:00,376,2663,3823,974,534,2143,1607,926,873
16/07/2018 12:00,624,3522,5208,1302,867,2757,1837,967,946
16/07/2018 13:00,711,4195,5185,1595,994,3409,2019,1091,1442
16/07/2018 14:00,519,2980,4889,1633,717,3182,1832,1121,1223
16/07/2018 15:00,509,3235,4659,1631,633,3054,1701,1020,1126
16/07/2018 16:00,696,3521,4841,1590,650,3354,1876,1168,947
16/07/2018 17:00,745,3724,5055,1678,805,3508,2058,1399,1082
16/07/2018 18:00,691,2682,3939,1438,595,2752,1790,978,1266
16/07/2018 19:00,434,1721,2213,1024,290,1906,1385,641,929
16/07/2018 20:00,304,1190,1188,683,169,1363,1039,482,855
16/07/2018 21:00,229,1009,850,509,146,1142,864,473,743
16/07/2018 22:00,157,732,422,327,85,890,676,255,651
16/07/2018 23:00,102,628,239,191,47,534,370,178,407
17/07/2018 00:00,32,425,97,66,45,208,145,90,162
17/07/2018 01:00,31,295,48,25,11,140,59,34,121
17/07/2018 02:00,24,414,68,16,15,115,91,29,106
17/07/2018 03:00,21,338,23,11,10,96,41,26,126
17/07/2018 04:00,6,75,41,7,16,57,26,10,65
17/07/2018 05:00,18,108,107,10,20,101,90,39,63
17/07/2018 06:00,58,339,297,105,66,413,459,135,321
17/07/2018 07:00,104,934,835,202,141,751,930,346,698
17/07/2018 08:00,294,1865,1960,515,319,1617,1540,801,1025
17/07/2018 09:00,278,1447,2314,515,290,1659,1363,641,641
17/07/2018 10:00,283,1716,3564,902,369,2074,1322,611,884
17/07/2018 11:00,336,2459,4429,1062,429,2178,1413,767,747
17/07/2018 12:00,558,3299,4441,1267,687,2694,1767,827,662
17/07/2018 13:00,718,4333,5439,1707,882,3225,2035,998,856
17/07/2018 14:00,597,3662,4571,1696,709,2885,1861,1064,1055
17/07/2018 15:00,516,3541,4616,1886,514,3094,1745,1114,990
17/07/2018 16:00,480,3559,5008,1676,614,3448,2095,1220,1032
17/07/2018 17:00,653,4138,5118,1740,685,3477,2127,1585,1186
17/07/2018 18:00,640,3133,4232,1538,574,3050,2006,1172,1161
17/07/2018 19:00,456,1968,2538,1108,396,2055,1570,833,929
17/07/2018 20:00,305,1465,1378,762,224,1467,1229,630,346
17/07/2018 21:00,265,1289,779,542,134,1274,905,400,824
17/07/2018 22:00,190,923,501,384,115,958,764,347,1344
17/07/2018 23:00,130,642,253,218,69,619,455,267,1089
18/07/2018 00:00,42,455,121,113,32,276,168,103,274
18/07/2018 01:00,32,363,53,33,6,147,70,33,131
18/07/2018 02:00,20,252,28,39,15,104,52,16,103
18/07/2018 03:00,25,249,16,14,4,97,40,16,85
18/07/2018 04:00,9,169,65,26,17,64,26,23,58
18/07/2018 05:00,17,126,114,17,15,127,80,42,58
18/07/2018 06:00,67,392,333,77,65,422,472,124,356
18/07/2018 07:00,119,860,796,204,125,730,950,382,627
18/07/2018 08:00,242,1905,1853,491,288,1672,1541,886,1032
18/07/2018 09:00,242,1654,2089,553,310,1606,1332,673,677
18/07/2018 10:00,308,1611,3011,918,401,1929,1370,667,609
18/07/2018 11:00,357,1624,3729,981,431,2311,1457,791,564
18/07/2018 12:00,628,1037,4783,1361,526,2857,1793,945,859
18/07/2018 13:00,731,3434,5640,1595,905,454,1985,1148,1104
18/07/2018 14:00,486,3289,4893,1895,616,0,1812,1042,967
18/07/2018 15:00,497,2940,4472,1719,492,472,1859,941,1022
18/07/2018 16:00,533,3380,4965,1692,569,3242,1918,1263,1140
18/07/2018 17:00,591,3848,5058,1800,622,3361,2283,1436,1114
18/07/2018 18:00,626,3123,4276,1571,652,2879,2065,1214,730
18/07/2018 19:00,439,1610,2812,1148,437,1535,1748,883,600
18/07/2018 20:00,307,648,1765,888,256,1483,1212,634,865
18/07/2018 21:00,503,1232,1114,590,126,1285,1008,499,730
18/07/2018 22:00,433,935,606,638,112,1077,745,385,487
18/07/2018 23:00,421,782,265,400,48,648,481,269,508
19/07/2018 00:00,72,490,127,172,31,297,240,78,226
19/07/2018 01:00,46,413,75,50,15,174,80,32,142
19/07/2018 02:00,29,368,32,36,9,122,60,16,100
19/07/2018 03:00,17,273,99,22,4,98,36,23,121
19/07/2018 04:00,10,153,35,11,16,62,50,28,60
19/07/2018 05:00,52,120,112,29,26,130,93,35,83
19/07/2018 06:00,136,386,366,91,83,413,474,124,342
19/07/2018 07:00,177,812,826,181,162,747,965,367,809
19/07/2018 08:00,308,1688,2007,519,425,1625,1463,783,1168
19/07/2018 09:00,311,1450,2275,613,151,1614,1335,572,651
19/07/2018 10:00,270,2083,3016,1015,437,1982,1468,584,1031
19/07/2018 11:00,342,2953,3961,1119,583,2766,1467,658,1515
19/07/2018 12:00,584,3399,4730,1599,726,3312,1769,816,1817
19/07/2018 13:00,764,4274,5484,2134,992,3225,1998,1089,1092
19/07/2018 14:00,558,3353,4866,1594,730,2870,1709,1003,913
19/07/2018 15:00,436,3472,4925,1886,585,3116,1676,1230,1152
19/07/2018 16:00,457,4283,5306,1817,630,3360,1851,1477,1129
19/07/2018 17:00,550,4839,6664,2013,875,3923,2312,1622,1009
19/07/2018 18:00,602,4986,5374,1849,1084,3431,2165,1123,1168
19/07/2018 19:00,489,3969,3486,1446,721,2581,1670,910,893
19/07/2018 20:00,480,2435,2751,1128,327,1975,1380,738,852
19/07/2018 21:00,314,1269,1489,856,210,1412,1071,545,715
19/07/2018 22:00,277,840,700,543,98,1132,838,407,830
19/07/2018 23:00,161,594,304,443,65,793,542,277,639
20/07/2018 00:00,94,594,148,165,37,338,278,183,53
20/07/2018 01:00,46,453,105,67,17,187,126,52,194
20/07/2018 02:00,24,381,32,61,9,164,76,42,146
20/07/2018 03:00,29,398,38,73,12,132,113,25,108
20/07/2018 04:00,10,170,28,13,10,70,31,10,48
20/07/2018 05:00,20,103,95,24,26,88,64,28,46
20/07/2018 06:00,52,365,279,140,39,355,447,133,271
20/07/2018 07:00,121,614,588,232,117,637,825,318,549
20/07/2018 08:00,232,1241,1283,446,205,1327,1360,695,601
20/07/2018 09:00,209,1193,1512,462,170,1118,1083,443,488
20/07/2018 10:00,236,1481,2339,693,300,1560,1182,532,564
20/07/2018 11:00,337,2283,3246,985,482,2239,1258,659,882
20/07/2018 12:00,560,3103,3928,1175,677,2921,1813,767,1007
20/07/2018 13:00,626,3846,4574,1503,908,3344,1984,996,1293
20/07/2018 14:00,513,3698,4716,1633,798,3175,1968,1053,1243
20/07/2018 15:00,480,3535,4726,1624,658,3235,1814,1025,1186
20/07/2018 16:00,671,3406,5216,1628,736,3505,2186,1218,1116
20/07/2018 17:00,625,3763,3232,1882,774,3701,2330,1441,1045
20/07/2018 18:00,572,2912,4044,1647,649,3084,1952,1082,1055
20/07/2018 19:00,466,2315,2653,1216,459,2157,1731,805,1091
20/07/2018 20:00,440,1599,1583,1002,209,1111,1301,624,1054
20/07/2018 21:00,375,1527,968,790,158,130,1186,610,988
20/07/2018 22:00,305,1483,601,710,117,1072,1070,537,907
20/07/2018 23:00,238,1217,363,634,87,856,701,472,660
21/07/2018 00:00,138,1199,220,455,72,548,444,298,626
21/07/2018 01:00,347,908,128,404,27,443,277,244,512
21/07/2018 02:00,400,870,112,412,22,362,315,120,500
21/07/2018 03:00,134,805,70,230,32,244,229,85,512
21/07/2018 04:00,54,458,63,80,30,182,62,44,120
21/07/2018 05:00,28,273,118,36,27,144,64,66,100
21/07/2018 06:00,38,239,209,50,42,254,216,87,205
21/07/2018 07:00,56,404,354,153,75,434,497,137,335
21/07/2018 08:00,83,587,843,234,111,759,667,189,436
21/07/2018 09:00,192,1177,1694,409,162,1241,969,339,696
21/07/2018 10:00,273,2054,2895,1059,400,1906,1248,557,892
21/07/2018 11:00,382,2914,3746,1278,535,2020,1415,710,883
21/07/2018 12:00,537,3717,4659,1717,765,2984,1658,861,1179
21/07/2018 13:00,668,4281,5367,2023,940,3366,1731,852,1265
21/07/2018 14:00,659,4057,5929,2113,1034,3473,1811,1004,1421
21/07/2018 15:00,634,4449,5757,2130,890,3028,1782,1004,1378
21/07/2018 16:00,620,4340,6208,2139,755,3408,1986,1055,1256
21/07/2018 17:00,653,3900,5494,1880,624,3530,1859,1123,1480
21/07/2018 18:00,518,3060,3882,1744,635,2947,1811,1097,1304
21/07/2018 19:00,547,2249,2579,1344,301,2330,1856,858,1357
21/07/2018 20:00,347,1646,1362,1095,150,1618,1429,727,1219
21/07/2018 21:00,352,1615,919,822,126,1241,1221,529,1003
21/07/2018 22:00,264,1576,533,634,106,1374,1031,603,1091
21/07/2018 23:00,246,1638,375,721,59,1114,946,610,972
22/07/2018 00:00,152,1184,249,623,46,646,534,470,603
22/07/2018 01:00,84,1105,130,457,34,487,318,316,732
22/07/2018 02:00,72,1055,117,650,23,516,400,206,686
22/07/2018 03:00,69,1017,119,492,22,515,317,204,801
22/07/2018 04:00,31,578,79,54,16,238,112,71,225
22/07/2018 05:00,11,264,37,28,11,117,80,58,102
22/07/2018 06:00,22,203,128,38,32,211,148,75,160
22/07/2018 07:00,27,217,117,52,34,235,243,82,167
22/07/2018 08:00,60,310,297,105,50,317,368,114,262
22/07/2018 09:00,140,610,688,177,63,648,685,276,467
22/07/2018 10:00,199,1302,1537,364,223,1251,1012,504,594
