Time,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023),Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) North Cyclist,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) South Cyclist,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist West,Clontarf - James Larkin Rd Cyclist East,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist West,Clontarf - Pebble Beach Carpark Cyclist East,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist West,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks),Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist West,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist South,Griffith Avenue (Clare Rd Side) Cyclist North,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist South,Griffith Avenue (Lane Side) Cyclist North,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B (Counter Removed for Roadworks) Cyclist,North Strand Rd S/B (Counter Removed for Roadworks) Cyclist,Richmond Street Inbound,Richmond Street Inbound Cyclist South,Richmond Street Inbound Cyclist North,Richmond Street Outbound,Richmond Street Outbound Cyclist North,Richmond Street Outbound Cyclist South
28/09/2024 13:00,,,,126,64,62,178,97,81,,,,0,0,0,15,15,0,13,13,0,129,61,68,0,,95,0,95,57,0,57
28/09/2024 14:00,,,,85,42,43,141,71,70,,,,0,0,0,14,14,0,15,15,0,102,38,64,0,,107,1,106,51,1,50
28/09/2024 15:00,,,,89,35,54,128,63,65,,,,0,0,0,20,20,0,7,7,0,113,52,61,0,,70,0,70,80,0,80
28/09/2024 16:00,,,,79,39,40,101,51,50,,,,0,0,0,9,9,0,9,9,0,99,48,51,0,,80,1,79,65,1,64
28/09/2024 17:00,,,,59,36,23,73,31,42,,,,0,0,0,9,9,0,9,9,0,113,62,51,0,,83,1,82,79,0,79
28/09/2024 18:00,,,,55,32,23,77,45,32,,,,0,0,0,17,17,0,10,10,0,110,56,54,0,,82,0,82,101,1,100
28/09/2024 19:00,,,,23,14,9,48,20,28,,,,0,0,0,11,11,0,10,10,0,86,48,38,0,,82,0,82,36,0,36
28/09/2024 20:00,,,,10,4,6,38,12,26,,,,0,0,0,13,13,0,7,7,0,74,42,32,0,,59,0,59,56,1,55
28/09/2024 21:00,,,,15,8,7,21,7,14,,,,0,0,0,4,4,0,3,3,0,48,23,25,0,,64,0,64,47,1,46
28/09/2024 22:00,,,,11,6,5,19,5,14,,,,0,0,0,5,5,0,4,4,0,48,28,20,0,,50,1,49,31,0,31
28/09/2024 23:00,,,,8,3,5,11,3,8,,,,0,0,0,3,3,0,1,1,0,33,19,14,0,,32,0,32,38,0,38
29/09/2024 00:00,,,,0,0,0,7,2,5,,,,0,0,0,7,7,0,0,0,0,22,16,6,0,,21,0,21,23,0,23
29/09/2024 01:00,,,,1,1,0,1,1,0,,,,0,0,0,0,0,0,1,1,0,16,12,4,0,,1,0,1,3,0,3
29/09/2024 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,22,15,7,0,,12,0,12,9,0,9
29/09/2024 03:00,,,,1,1,0,3,1,2,,,,0,0,0,0,0,0,0,0,0,6,4,2,0,,9,1,8,8,0,8
29/09/2024 04:00,,,,1,0,1,3,1,2,,,,0,0,0,0,0,0,0,0,0,3,2,1,0,,3,0,3,5,0,5
29/09/2024 05:00,,,,2,1,1,4,1,3,,,,0,0,0,0,0,0,0,0,0,6,3,3,0,,4,0,4,8,0,8
29/09/2024 06:00,,,,6,2,4,8,3,5,,,,0,0,0,2,2,0,0,0,0,25,10,15,0,,13,0,13,4,0,4
29/09/2024 07:00,,,,14,6,8,13,3,10,,,,0,0,0,1,1,0,6,6,0,28,12,16,0,,4,0,4,5,0,5
29/09/2024 08:00,,,,29,10,19,56,20,36,,,,0,0,0,7,7,0,11,11,0,34,10,24,0,,24,0,24,12,0,12
29/09/2024 09:00,,,,51,28,23,67,32,35,,,,0,0,0,10,10,0,12,12,0,39,13,26,0,,35,0,35,16,0,16
29/09/2024 10:00,,,,29,15,14,46,22,24,,,,0,0,0,14,14,0,14,14,0,58,22,36,0,,37,1,36,19,1,18
29/09/2024 11:00,,,,35,22,13,60,35,25,,,,0,0,0,16,16,0,13,13,0,50,19,31,0,,48,0,48,26,1,25
29/09/2024 12:00,,,,19,11,8,19,13,6,,,,0,0,0,10,10,0,10,10,0,54,25,29,0,,51,2,49,47,0,47
29/09/2024 13:00,,,,16,11,5,30,20,10,,,,0,0,0,11,11,0,4,4,0,73,35,38,0,,64,2,62,49,0,49
29/09/2024 14:00,,,,15,7,8,17,9,8,,,,0,0,0,8,8,0,4,4,0,57,22,35,0,,52,0,52,51,1,50
29/09/2024 15:00,,,,0,0,0,3,2,1,,,,0,0,0,4,4,0,0,0,0,64,31,33,0,,57,1,56,53,0,53
29/09/2024 16:00,,,,3,2,1,14,6,8,,,,0,0,0,2,2,0,0,0,0,49,14,35,0,,49,1,48,39,0,39
29/09/2024 17:00,,,,8,3,5,6,2,4,,,,0,0,0,7,7,0,0,0,0,64,32,32,0,,45,1,44,47,0,47
29/09/2024 18:00,,,,4,3,1,9,8,1,,,,0,0,0,11,11,0,0,0,0,64,38,26,0,,56,0,56,66,0,66
29/09/2024 19:00,,,,1,0,1,7,2,5,,,,0,0,0,9,9,0,0,0,0,63,36,27,0,,52,0,52,41,0,41
29/09/2024 20:00,,,,0,0,0,3,2,1,,,,0,0,0,6,6,0,0,0,0,46,29,17,0,,46,1,45,30,0,30
29/09/2024 21:00,,,,4,2,2,6,2,4,,,,0,0,0,3,3,0,1,1,0,25,11,14,0,,35,0,35,32,1,31
29/09/2024 22:00,,,,6,3,3,7,2,5,,,,0,0,0,1,1,0,1,1,0,31,22,9,0,,34,1,33,17,0,17
29/09/2024 23:00,,,,1,1,0,3,1,2,,,,0,0,0,1,1,0,3,3,0,11,10,1,0,,9,0,9,14,0,14
30/09/2024 00:00,,,,1,1,0,2,1,1,,,,0,0,0,0,0,0,0,0,0,10,7,3,0,,6,0,6,5,0,5
30/09/2024 01:00,,,,1,1,0,1,1,0,,,,0,0,0,1,1,0,0,0,0,7,5,2,0,,1,0,1,3,0,3
30/09/2024 02:00,,,,0,0,0,2,1,1,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,,1,0,1,2,0,2
30/09/2024 03:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,2,1,1,0,,2,0,2,4,0,4
30/09/2024 04:00,,,,0,0,0,2,2,0,,,,0,0,0,0,0,0,1,1,0,7,1,6,0,,2,0,2,4,0,4
30/09/2024 05:00,,,,7,4,3,6,3,3,,,,0,0,0,1,1,0,3,3,0,34,4,30,0,,10,0,10,4,0,4
30/09/2024 06:00,,,,18,15,3,30,25,5,,,,0,0,0,8,8,0,9,9,0,105,19,86,0,,39,0,39,8,0,8
30/09/2024 07:00,,,,45,38,7,63,55,8,,,,0,0,0,19,19,0,19,19,0,225,45,180,0,,84,0,84,22,0,22
30/09/2024 08:00,,,,69,58,11,107,91,16,,,,0,0,0,37,37,0,77,77,0,501,80,421,0,,182,1,181,48,0,48
30/09/2024 09:00,,,,30,23,7,41,33,8,,,,0,0,0,14,14,0,12,12,0,190,26,164,0,,112,0,112,30,0,30
30/09/2024 10:00,,,,8,3,5,11,7,4,,,,0,0,0,4,4,0,4,4,0,57,13,44,0,,43,0,43,17,0,17
30/09/2024 11:00,,,,6,3,3,10,7,3,,,,0,0,0,6,6,0,2,2,0,52,20,32,0,,29,0,29,14,0,14
30/09/2024 12:00,,,,6,2,4,5,1,4,,,,0,0,0,7,7,0,4,4,0,49,16,33,0,,31,0,31,17,0,17
30/09/2024 13:00,,,,5,0,5,8,2,6,,,,0,0,0,5,5,0,6,6,0,91,40,51,0,,51,0,51,53,0,53
30/09/2024 14:00,,,,12,5,7,23,6,17,,,,0,0,0,8,8,0,13,13,0,85,52,33,0,,56,1,55,63,0,63
30/09/2024 15:00,,,,30,13,17,50,22,28,,,,0,0,0,39,39,0,10,10,0,133,74,59,0,,59,0,59,49,0,49
30/09/2024 16:00,,,,45,13,32,61,15,46,,,,0,0,0,30,30,0,20,20,0,220,142,78,0,,76,0,76,104,2,102
30/09/2024 17:00,,,,88,25,63,136,23,113,,,,0,0,0,24,24,0,23,23,0,353,244,109,0,,95,0,95,186,2,184
30/09/2024 18:00,,,,86,20,66,129,34,95,,,,0,0,0,25,25,0,12,12,0,266,178,88,0,,107,1,106,129,1,128
30/09/2024 19:00,,,,60,25,35,86,34,52,,,,0,0,0,17,17,0,11,11,0,162,109,53,0,,86,0,86,108,2,106
30/09/2024 20:00,,,,21,10,11,46,15,31,,,,0,0,0,16,16,0,4,4,0,109,63,46,0,,63,0,63,96,0,96
30/09/2024 21:00,,,,22,11,11,26,7,19,,,,0,0,0,9,9,0,5,5,0,96,62,34,0,,53,1,52,73,0,73
30/09/2024 22:00,,,,10,6,4,14,4,10,,,,0,0,0,7,7,0,1,1,0,38,27,11,0,,42,1,41,41,0,41
30/09/2024 23:00,,,,7,5,2,6,2,4,,,,0,0,0,0,0,0,0,0,0,23,12,11,0,,19,0,19,19,0,19
01/10/2024 00:00,,,,1,1,0,3,1,2,,,,0,0,0,0,0,0,1,1,0,13,5,8,0,,11,0,11,6,0,6
01/10/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,4,3,1,0,,1,0,1,1,0,1
01/10/2024 02:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,5,3,2,0,,1,0,1,2,0,2
01/10/2024 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,4,1,3,0,,3,0,3,1,0,1
01/10/2024 04:00,,,,2,2,0,4,2,2,,,,0,0,0,1,1,0,1,1,0,6,0,6,0,,2,0,2,2,1,1
01/10/2024 05:00,,,,10,6,4,11,5,6,,,,0,0,0,2,2,0,3,3,0,38,7,31,0,,13,0,13,3,0,3
01/10/2024 06:00,,,,32,28,4,37,30,7,,,,0,0,0,8,8,0,8,8,0,121,21,100,0,,39,0,39,9,0,9
01/10/2024 07:00,,,,62,49,13,86,72,14,,,,0,0,0,24,24,0,24,24,0,322,65,257,0,,104,0,104,30,1,29
01/10/2024 08:00,,,,107,91,16,168,132,36,,,,0,0,0,57,57,0,102,102,0,792,92,700,0,,264,2,262,59,1,58
01/10/2024 09:00,,,,54,32,22,75,52,23,,,,0,0,0,20,20,0,20,20,0,310,47,263,0,,172,1,171,37,1,36
01/10/2024 10:00,,,,42,21,21,57,31,26,,,,0,0,0,11,11,0,10,10,0,89,20,69,0,,63,1,62,21,0,21
01/10/2024 11:00,,,,74,41,33,85,39,46,,,,0,0,0,17,17,0,15,15,0,77,30,47,0,,56,1,55,31,0,31
01/10/2024 12:00,,,,59,35,24,99,54,45,,,,0,0,0,8,8,0,14,14,0,108,49,59,0,,95,2,93,62,0,62
01/10/2024 13:00,,,,46,17,29,82,41,41,,,,0,0,0,20,20,0,11,11,0,114,55,59,0,,66,0,66,74,0,74
01/10/2024 14:00,,,,38,16,22,76,33,43,,,,0,0,0,10,10,0,10,10,0,123,64,59,0,,55,0,55,64,1,63
01/10/2024 15:00,,,,45,24,21,79,35,44,,,,0,0,0,54,54,0,24,24,0,159,98,61,0,,56,0,56,83,2,81
01/10/2024 16:00,,,,97,33,64,133,43,90,,,,0,0,0,48,48,0,42,42,0,295,189,106,0,,84,1,83,106,1,105
01/10/2024 17:00,,,,132,39,93,220,58,162,,,,0,0,0,56,56,0,35,35,0,457,338,119,0,,124,0,124,196,1,195
01/10/2024 18:00,,,,112,25,87,175,52,123,,,,0,0,0,25,25,0,21,21,0,352,258,94,0,,105,0,105,206,1,205
01/10/2024 19:00,,,,62,22,40,81,22,59,,,,0,0,0,20,20,0,19,19,0,223,143,80,0,,107,0,107,131,0,131
01/10/2024 20:00,,,,21,7,14,37,10,27,,,,0,0,0,13,13,0,16,16,0,130,77,53,0,,92,0,92,109,2,107
01/10/2024 21:00,,,,21,9,12,31,6,25,,,,0,0,0,11,11,0,8,8,0,100,61,39,0,,64,0,64,67,1,66
01/10/2024 22:00,,,,6,3,3,12,3,9,,,,0,0,0,9,9,0,7,7,0,70,52,18,0,,56,0,56,54,0,54
01/10/2024 23:00,,,,6,3,3,10,2,8,,,,0,0,0,1,1,0,1,1,0,37,26,11,0,,20,0,20,28,1,27
02/10/2024 00:00,,,,1,0,1,5,1,4,,,,0,0,0,1,1,0,1,1,0,21,14,7,0,,10,1,9,14,0,14
02/10/2024 01:00,,,,2,1,1,1,1,0,,,,0,0,0,0,0,0,0,0,0,7,7,0,0,,1,0,1,3,0,3
02/10/2024 02:00,,,,0,0,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,4,1,3,0,,0,0,0,3,0,3
02/10/2024 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,3,2,1,0,,6,0,6,5,0,5
02/10/2024 04:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,1,1,0,8,0,8,0,,7,0,7,1,0,1
02/10/2024 05:00,,,,8,7,1,9,5,4,,,,0,0,0,2,2,0,4,4,0,29,4,25,0,,14,0,14,7,0,7
02/10/2024 06:00,,,,21,18,3,36,27,9,,,,0,0,0,9,9,0,15,15,0,149,31,118,0,,45,0,45,10,0,10
02/10/2024 07:00,,,,55,47,8,94,74,20,,,,0,0,0,24,24,0,19,19,0,342,58,284,0,,101,3,98,32,0,32
02/10/2024 08:00,,,,103,83,20,168,138,30,,,,0,0,0,56,56,0,119,119,0,755,97,658,0,,252,0,252,49,1,48
02/10/2024 09:00,,,,43,29,14,84,53,31,,,,0,0,0,25,25,0,22,22,0,284,41,243,0,,179,1,178,54,1,53
02/10/2024 10:00,,,,43,17,26,62,38,24,,,,0,0,0,10,10,0,6,6,0,106,27,79,0,,74,0,74,36,0,36
02/10/2024 11:00,,,,39,21,18,70,34,36,,,,0,0,0,8,8,0,7,7,0,96,34,62,0,,67,0,67,29,0,29
02/10/2024 12:00,,,,42,25,17,68,36,32,,,,0,0,0,16,16,0,10,10,0,106,48,58,0,,92,0,92,75,0,75
02/10/2024 13:00,,,,30,18,12,55,30,25,,,,0,0,0,33,33,0,16,16,0,153,77,76,0,,74,0,74,74,0,74
02/10/2024 14:00,,,,45,22,23,65,28,37,,,,0,0,0,18,18,0,13,13,0,128,75,53,0,,79,1,78,94,0,94
02/10/2024 15:00,,,,34,17,17,69,28,41,,,,0,0,0,60,60,0,25,25,0,155,87,68,0,,64,0,64,79,0,79
02/10/2024 16:00,,,,58,20,38,94,34,60,,,,0,0,0,32,32,0,26,26,0,293,198,95,0,,90,0,90,150,2,148
02/10/2024 17:00,,,,75,12,63,166,40,126,,,,0,0,0,39,39,0,45,45,0,527,408,119,0,,120,1,119,235,0,235
02/10/2024 18:00,,,,122,30,92,183,44,139,,,,0,0,0,39,39,0,16,16,0,383,266,117,0,,131,2,129,222,1,221
02/10/2024 19:00,,,,62,19,43,118,50,68,,,,0,0,0,15,15,0,16,16,0,187,118,69,0,,98,0,98,132,0,132
02/10/2024 20:00,,,,30,14,16,52,21,31,,,,0,0,0,13,13,0,9,9,0,137,89,48,0,,88,1,87,92,0,92
02/10/2024 21:00,,,,16,8,8,24,6,18,,,,0,0,0,5,5,0,7,7,0,92,65,27,0,,66,0,66,53,0,53
02/10/2024 22:00,,,,6,1,5,10,2,8,,,,0,0,0,7,7,0,4,4,0,77,37,40,0,,51,0,51,55,0,55
02/10/2024 23:00,,,,4,1,3,8,1,7,,,,0,0,0,2,2,0,2,2,0,28,21,7,0,,20,0,20,46,0,46
03/10/2024 00:00,,,,3,1,2,4,0,4,,,,0,0,0,0,0,0,1,1,0,23,16,7,0,,11,0,11,11,0,11
03/10/2024 01:00,,,,3,2,1,1,1,0,,,,0,0,0,0,0,0,1,1,0,11,8,3,0,,0,0,0,1,0,1
03/10/2024 02:00,,,,0,0,0,5,3,2,,,,0,0,0,0,0,0,0,0,0,4,2,2,0,,3,0,3,2,0,2
03/10/2024 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,2,1,1,0,,4,0,4,4,0,4
03/10/2024 04:00,,,,3,3,0,3,2,1,,,,0,0,0,0,0,0,2,2,0,8,0,8,0,,6,0,6,2,0,2
03/10/2024 05:00,,,,8,5,3,12,5,7,,,,0,0,0,2,2,0,3,3,0,28,5,23,0,,12,0,12,1,0,1
03/10/2024 06:00,,,,29,24,5,38,27,11,,,,0,0,0,12,12,0,8,8,0,138,24,114,0,,33,0,33,13,0,13
03/10/2024 07:00,,,,62,50,12,90,74,16,,,,0,0,0,25,25,0,19,19,0,285,44,241,0,,97,0,97,33,1,32
03/10/2024 08:00,,,,98,83,15,158,135,23,,,,0,0,0,62,62,0,107,107,0,721,100,621,0,,267,4,263,59,0,59
03/10/2024 09:00,,,,41,30,11,60,40,20,,,,0,0,0,17,17,0,21,21,0,310,57,253,0,,169,1,168,42,0,42
03/10/2024 10:00,,,,45,24,21,59,27,32,,,,0,0,0,15,15,0,9,9,0,106,32,74,0,,68,1,67,16,0,16
03/10/2024 11:00,,,,70,39,31,84,39,45,,,,0,0,0,12,12,0,20,20,0,96,22,74,0,,77,0,77,29,1,28
03/10/2024 12:00,,,,51,27,24,93,43,50,,,,0,0,0,15,15,0,13,13,0,92,47,45,0,,64,0,64,71,0,71
03/10/2024 13:00,,,,51,25,26,77,35,42,,,,0,0,0,18,18,0,16,16,0,142,58,84,0,,95,0,95,64,0,64
03/10/2024 14:00,,,,56,29,27,83,44,39,,,,0,0,0,13,13,0,19,19,0,141,75,66,0,,80,0,80,76,0,76
03/10/2024 15:00,,,,46,20,26,69,26,43,,,,0,0,0,56,56,0,21,21,0,149,90,59,0,,71,0,71,68,1,67
03/10/2024 16:00,,,,65,25,40,105,39,66,,,,0,0,0,46,46,0,31,31,0,264,180,84,0,,100,0,100,130,0,130
03/10/2024 17:00,,,,113,28,85,156,33,123,,,,0,0,0,50,50,0,33,33,0,438,306,132,0,,122,1,121,226,2,224
03/10/2024 18:00,,,,98,30,68,143,38,105,,,,0,0,0,29,29,0,30,30,0,346,237,109,0,,145,0,145,181,0,181
03/10/2024 19:00,,,,48,19,29,72,27,45,,,,0,0,0,20,20,0,12,12,0,223,140,83,0,,101,0,101,127,2,125
03/10/2024 20:00,,,,16,6,10,37,9,28,,,,0,0,0,11,11,0,8,8,0,137,87,50,0,,93,0,93,83,0,83
03/10/2024 21:00,,,,13,5,8,28,7,21,,,,0,0,0,5,5,0,6,6,0,90,67,23,0,,62,0,62,65,0,65
03/10/2024 22:00,,,,5,1,4,10,1,9,,,,0,0,0,8,8,0,2,2,0,76,52,24,0,,45,1,44,67,0,67
03/10/2024 23:00,,,,2,1,1,5,1,4,,,,0,0,0,0,0,0,1,1,0,49,37,12,0,,35,1,34,60,0,60
04/10/2024 00:00,,,,1,0,1,8,4,4,,,,0,0,0,1,1,0,0,0,0,22,16,6,0,,25,2,23,41,0,41
04/10/2024 01:00,,,,2,1,1,1,1,0,,,,0,0,0,0,0,0,1,1,0,9,9,0,0,,1,0,1,7,0,7
04/10/2024 02:00,,,,1,0,1,2,0,2,,,,0,0,0,0,0,0,0,0,0,9,7,2,0,,2,0,2,15,1,14
04/10/2024 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,4,3,1,0,,4,0,4,5,0,5
04/10/2024 04:00,,,,1,1,0,3,1,2,,,,0,0,0,1,1,0,1,1,0,9,4,5,0,,1,0,1,5,0,5
04/10/2024 05:00,,,,3,2,1,6,2,4,,,,0,0,0,1,1,0,4,4,0,28,6,22,0,,10,0,10,4,0,4
04/10/2024 06:00,,,,18,14,4,28,21,7,,,,0,0,0,8,8,0,6,6,0,101,18,83,0,,30,0,30,10,0,10
04/10/2024 07:00,,,,39,29,10,55,38,17,,,,0,0,0,22,22,0,23,23,0,224,49,175,0,,86,1,85,26,1,25
04/10/2024 08:00,,,,47,32,15,79,59,20,,,,0,0,0,44,44,0,96,96,0,438,75,363,0,,169,0,169,48,0,48
04/10/2024 09:00,,,,46,29,17,67,42,25,,,,0,0,0,19,19,0,20,20,0,200,40,160,0,,123,1,122,45,0,45
04/10/2024 10:00,,,,40,23,17,49,20,29,,,,0,0,0,8,8,0,5,5,0,80,23,57,0,,61,0,61,24,1,23
04/10/2024 11:00,,,,39,17,22,45,18,27,,,,0,0,0,10,10,0,12,12,0,84,30,54,0,,67,1,66,36,0,36
04/10/2024 12:00,,,,46,29,17,52,24,28,,,,0,0,0,24,24,0,11,11,0,120,45,75,0,,76,0,76,69,0,69
04/10/2024 13:00,,,,32,14,18,57,26,31,,,,0,0,0,34,34,0,15,15,0,131,72,59,0,,89,0,89,79,2,77
04/10/2024 14:00,,,,30,13,17,53,18,35,,,,0,0,0,20,20,0,18,18,0,152,81,71,0,,87,0,87,81,2,79
04/10/2024 15:00,,,,33,13,20,50,22,28,,,,0,0,0,32,32,0,18,18,0,162,90,72,0,,55,0,55,69,1,68
04/10/2024 16:00,,,,38,12,26,60,21,39,,,,0,0,0,36,36,0,23,23,0,215,140,75,0,,104,1,103,121,0,121
04/10/2024 17:00,,,,67,24,43,105,30,75,,,,0,0,0,28,28,0,25,25,0,287,188,99,0,,127,1,126,175,0,175
04/10/2024 18:00,,,,39,10,29,86,29,57,,,,0,0,0,22,22,0,11,11,0,215,126,89,0,,113,1,112,142,1,141
04/10/2024 19:00,,,,22,6,16,64,20,44,,,,0,0,0,12,12,0,17,17,0,144,92,52,0,,106,0,106,83,1,82
04/10/2024 20:00,,,,9,4,5,24,12,12,,,,0,0,0,13,13,0,8,8,0,101,54,47,0,,113,1,112,76,2,74
04/10/2024 21:00,,,,7,3,4,20,10,10,,,,0,0,0,4,4,0,5,5,0,89,54,35,0,,91,0,91,71,0,71
04/10/2024 22:00,,,,11,5,6,15,4,11,,,,0,0,0,9,9,0,0,0,0,76,52,24,0,,39,0,39,49,0,49
04/10/2024 23:00,,,,3,1,2,7,3,4,,,,0,0,0,4,4,0,0,0,0,43,24,19,0,,32,0,32,57,1,56
05/10/2024 00:00,,,,3,2,1,9,3,6,,,,0,0,0,0,0,0,2,2,0,29,26,3,0,,26,0,26,38,0,38
05/10/2024 01:00,,,,5,3,2,3,1,2,,,,0,0,0,2,2,0,0,0,0,20,10,10,0,,5,0,5,19,1,18
05/10/2024 02:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,17,12,5,0,,11,0,11,17,0,17
05/10/2024 03:00,,,,0,0,0,1,0,1,,,,0,0,0,1,1,0,0,0,0,7,5,2,0,,5,0,5,14,0,14
05/10/2024 04:00,,,,1,1,0,2,1,1,,,,0,0,0,0,0,0,0,0,0,8,3,5,0,,5,0,5,7,0,7
05/10/2024 05:00,,,,3,3,0,4,2,2,,,,0,0,0,2,2,0,3,3,0,15,6,9,0,,4,0,4,4,0,4
05/10/2024 06:00,,,,3,2,1,7,3,4,,,,0,0,0,2,2,0,2,2,0,34,8,26,0,,13,0,13,5,0,5
05/10/2024 07:00,,,,12,6,6,20,7,13,,,,0,0,0,4,4,0,8,8,0,49,20,29,0,,11,0,11,11,0,11
05/10/2024 08:00,,,,48,21,27,53,22,31,,,,0,0,0,3,3,0,8,8,0,60,20,40,0,,48,0,48,19,0,19
05/10/2024 09:00,,,,62,34,28,78,37,41,,,,0,0,0,12,12,0,14,14,0,84,28,56,0,,80,0,80,31,0,31
05/10/2024 10:00,,,,67,27,40,105,47,58,,,,0,0,0,25,25,0,12,12,0,91,37,54,0,,63,0,63,36,0,36
05/10/2024 11:00,,,,86,43,43,135,50,85,,,,0,0,0,20,20,0,22,22,0,111,39,72,0,,80,0,80,56,2,54
05/10/2024 12:00,,,,67,44,23,84,46,38,,,,0,0,0,18,18,0,12,12,0,95,37,58,0,,109,0,109,81,1,80
05/10/2024 13:00,,,,55,25,30,81,38,43,,,,0,0,0,18,18,0,20,20,0,108,37,71,0,,114,1,113,77,0,77
05/10/2024 14:00,,,,22,17,5,49,26,23,,,,0,0,0,9,9,0,11,11,0,105,58,47,0,,94,1,93,69,0,69
05/10/2024 15:00,,,,25,11,14,52,24,28,,,,0,0,0,17,17,0,9,9,0,100,39,61,0,,107,0,107,76,1,75
05/10/2024 16:00,,,,41,24,17,69,42,27,,,,0,0,0,12,12,0,8,8,0,131,73,58,0,,87,2,85,96,0,96
05/10/2024 17:00,,,,24,9,15,25,8,17,,,,0,0,0,10,10,0,8,8,0,97,46,51,0,,83,0,83,86,0,86
05/10/2024 18:00,,,,13,7,6,31,13,18,,,,0,0,0,13,13,0,10,10,0,104,59,45,0,,84,0,84,72,1,71
05/10/2024 19:00,,,,11,6,5,30,14,16,,,,0,0,0,18,18,0,9,9,0,98,44,54,0,,86,0,86,66,1,65
05/10/2024 20:00,,,,2,0,2,14,2,12,,,,0,0,0,6,6,0,6,6,0,76,40,36,0,,89,0,89,62,0,62
05/10/2024 21:00,,,,6,2,4,10,3,7,,,,0,0,0,3,3,0,3,3,0,44,25,19,0,,66,1,65,45,0,45
05/10/2024 22:00,,,,9,4,5,17,4,13,,,,0,0,0,5,5,0,3,3,0,54,34,20,0,,36,0,36,54,1,53
05/10/2024 23:00,,,,4,1,3,3,2,1,,,,0,0,0,2,2,0,0,0,0,40,23,17,0,,27,0,27,36,0,36
06/10/2024 00:00,,,,0,0,0,3,1,2,,,,0,0,0,2,2,0,1,1,0,31,21,10,0,,21,2,19,21,0,21
06/10/2024 01:00,,,,2,1,1,2,1,1,,,,0,0,0,2,2,0,0,0,0,13,9,4,0,,2,1,1,6,0,6
06/10/2024 02:00,,,,2,1,1,2,1,1,,,,0,0,0,1,1,0,0,0,0,13,9,4,0,,11,1,10,20,1,19
06/10/2024 03:00,,,,0,0,0,3,0,3,,,,0,0,0,1,1,0,0,0,0,6,5,1,0,,10,0,10,15,1,14
06/10/2024 04:00,,,,1,0,1,3,1,2,,,,0,0,0,0,0,0,0,0,0,3,2,1,0,,5,0,5,8,0,8
06/10/2024 05:00,,,,3,1,2,4,1,3,,,,0,0,0,0,0,0,1,1,0,8,5,3,0,,1,0,1,6,0,6
06/10/2024 06:00,,,,7,3,4,15,9,6,,,,0,0,0,1,1,0,1,1,0,24,4,20,0,,11,0,11,3,0,3
06/10/2024 07:00,,,,13,6,7,16,4,12,,,,0,0,0,3,3,0,2,2,0,27,14,13,0,,9,0,9,9,0,9
06/10/2024 08:00,,,,41,20,21,54,26,28,,,,0,0,0,8,8,0,6,6,0,37,8,29,0,,22,0,22,12,0,12
06/10/2024 09:00,,,,44,23,21,58,27,31,,,,0,0,0,6,6,0,10,10,0,59,19,40,0,,44,0,44,20,0,20
06/10/2024 10:00,,,,48,25,23,74,33,41,,,,0,0,0,12,12,0,7,7,0,65,20,45,0,,46,0,46,23,0,23
06/10/2024 11:00,,,,55,29,26,58,31,27,,,,0,0,0,18,18,0,11,11,0,90,35,55,0,,47,0,47,28,0,28
06/10/2024 12:00,,,,53,31,22,85,44,41,,,,0,0,0,16,16,0,2,2,0,69,33,36,0,,54,1,53,52,1,51
06/10/2024 13:00,,,,20,7,13,42,18,24,,,,0,0,0,7,7,0,5,5,0,86,29,57,0,,50,0,50,40,0,40
06/10/2024 14:00,,,,39,16,23,59,25,34,,,,0,0,0,7,7,0,10,10,0,76,35,41,0,,68,0,68,44,2,42
